guid,brisque
20230311-18h27m05s,85.46604369811152
20230313-11h39m45s,81.48168839492362
20230312-21h24m03s,60.19343733027844
20230311-20h35m32s,82.57637453522821
20230311-00h41m21s,82.13036258956876
20230311-17h19m14s,83.82795923156195
20230310-07h47m36s,66.04929775689894
20230312-17h03m45s,84.34473976062455
20230310-16h39m08s,80.0361326044023
20230313-00h09m21s,79.71499099421467
20230310-09h50m30s,60.518172280149
20230312-05h28m54s,83.24973631004835
20230310-13h01m47s,59.686305849881336
20230310-23h46m52s,84.16090942698335
20230312-02h34m34s,86.13607154578969
20230312-03h40m00s,70.76467662960951
20230311-20h41m14s,83.41620514537604
20230311-04h28m53s,85.96753043275785
20230309-12h45m18s,87.31599766363195
20230310-06h52m11s,82.32499669159168
20230311-17h41m15s,88.80765325399088
20230312-08h44m30s,84.73245119426448
20230313-15h33m18s,66.61745182486536
20230310-02h43m53s,85.94261834327446
20230311-08h53m18s,79.25985652815191
20230312-11h35m06s,61.33612780982915
20230313-11h50m42s,61.29398580454526
20230310-05h35m38s,81.60087599770682
20230311-07h25m11s,58.3036912178101
20230313-12h59m04s,81.544593061423
20230314-00h48m22s,81.25009784540796
20230312-08h22m23s,58.40118197442669
20230312-20h24m49s,80.52365531410945
20230313-18h43m18s,81.28825637392444
20230310-22h01m53s,82.05702824923978
20230311-20h57m34s,90.14198206598692
20230309-15h29m37s,53.34803963142926
20230312-01h33m30s,80.46729834792936
20230310-04h11m00s,62.287182619786535
20230309-14h57m07s,85.31948964992804
20230309-15h24m17s,68.16044874626394
20230309-20h12m13s,58.972811540751906
20230311-16h03m17s,80.03831540503697
20230313-04h37m28s,60.07349615551826
20230312-08h05m59s,64.37224092896841
20230313-00h20m18s,68.17483851879396
20230312-22h36m06s,69.8027417997449
20230313-15h10m54s,72.77338099313155
20230313-17h32m33s,84.05793483453144
20230310-08h15m39s,62.261515709549
20230311-19h34m09s,86.94817504417526
20230313-01h33m40s,85.76045144018164
20230310-04h22m12s,84.02980025809993
20230313-11h45m29s,73.70981934347103
20230312-09h50m43s,84.976899825461
20230310-00h52m05s,80.61148570184
20230312-04h17m58s,61.76498474134311
20230311-16h32m44s,83.73756916547958
20230310-03h27m12s,60.48113011678012
20230313-02h50m26s,80.03010391371876
20230311-06h19m58s,85.46153143155661
20230311-08h14m17s,61.798067616323095
20230313-07h33m06s,81.97398935978671
20230312-06h25m36s,82.08513135840926
20230313-10h30m23s,74.30083786708335
20230311-14h13m01s,85.31964196815997
20230310-03h32m59s,85.19974387904645
20230309-18h33m47s,80.01869092064484
20230313-16h38m54s,60.9949880280233
20230313-16h22m31s,81.58045879029149
20230311-06h27m05s,64.44076632295727
20230310-21h51m14s,84.59338365961443
20230313-18h49m31s,80.22378873695104
20230310-22h41m12s,74.01708342338608
20230310-10h01m44s,84.9079964247355
20230311-19h39m21s,83.05814643187821
20230312-15h56m21s,73.08712203875334
20230311-12h14m06s,68.4605376943505
20230313-04h32m15s,83.04865320095675
20230309-14h40m40s,52.45603273297948
20230311-03h55m58s,84.89209966783173
20230310-13h34m34s,80.64623014981314
20230312-06h41m54s,62.113386534352884
20230310-11h17m52s,81.25078373847029
20230312-20h19m23s,80.892488827569
20230312-20h14m11s,84.3686873814797
20230311-20h01m54s,80.30642084394518
20230310-13h58m35s,84.30137226631368
20230313-04h20m19s,80.98381922406148
20230311-05h30m47s,85.04744535594071
20230311-11h17m28s,80.79989184602621
20230310-19h56m42s,79.95698737102512
20230312-22h24m13s,82.47630782109675
20230311-12h03m10s,66.61457022758199
20230310-01h26m24s,64.90017802583677
20230312-00h33m18s,80.44303186635918
20230313-23h34m39s,80.56377925335121
20230311-09h42m30s,64.93391273176266
20230311-03h23m11s,83.37155928407591
20230311-07h02m45s,85.77948122118394
20230313-10h24m37s,58.26739838465764
20230312-00h55m28s,85.7846056009839
20230311-21h15m38s,82.59497321286815
20230310-16h33m43s,80.48169617673338
20230309-13h23m46s,83.73339814828236
20230312-17h14m55s,84.75080379838832
20230313-22h30m36s,80.5654741642513
20230311-23h32m45s,87.63492884631299
20230313-13h15m22s,66.36838538867877
20230310-19h51m16s,66.40895673305508
20230313-21h19m35s,73.35485769036868
20230310-20h32m43s,84.6102544402057
20230313-05h49m09s,80.24225691970898
20230313-02h45m01s,80.20811235291458
20230313-03h12m40s,83.65793189349986
20230311-17h24m56s,84.99672507021714
20230313-17h48m52s,84.71348997976483
20230309-13h34m14s,82.47767219443492
20230309-11h52m10s,87.0167979529443
20230310-05h06m16s,58.36436594462353
20230312-12h38m39s,79.35670313224071
20230312-06h09m16s,81.81769607619182
20230310-04h16m25s,60.12517760623663
20230312-11h51m32s,84.61198278038736
20230312-14h50m03s,85.99742742320623
20230310-00h13m51s,61.087512532567445
20230310-08h39m46s,84.0270869229399
20230311-00h19m42s,84.73143495345326
20230313-13h26m20s,60.09803288572144
20230313-22h36m00s,80.28267115959702
20230309-17h31m57s,71.31658640493382
20230313-07h27m23s,84.46561095319973
20230310-03h43m36s,79.21375264551054
20230313-15h44m30s,77.90325524740066
20230312-03h28m46s,62.59976041738835
20230312-15h28m50s,80.9609189588916
20230313-13h09m58s,83.74758446004793
20230310-08h21m05s,59.06277932958372
20230311-15h13m33s,80.18336154939274
20230313-09h41m20s,71.58022390876343
20230311-10h26m14s,80.97517640476795
20230312-14h38m11s,67.03826239333134
20230309-14h04m09s,82.73807765545396
20230313-11h29m10s,72.07175069083164
20230313-15h55m10s,58.155143227671346
20230309-21h02m03s,60.73237293157186
20230311-23h03m14s,84.81396878795462
20230310-18h40m31s,86.7812294955157
20230313-07h05m37s,60.76598225492492
20230309-22h41m07s,59.49566648690447
20230312-06h14m39s,82.78574170198252
20230310-20h20m48s,81.98385536272573
20230309-13h57m08s,87.19374484916491
20230309-14h46m09s,70.33558580482637
20230310-04h32m49s,66.56023514288282
20230309-12h32m47s,87.19447720359821
20230313-18h55m19s,85.2467312509572
20230313-10h02m51s,69.34775779941114
20230310-10h06m53s,81.65029455064789
20230311-23h54m18s,82.42499348344055
20230311-22h00m24s,84.78056745833018
20230312-23h03m00s,59.548656370880195
20230311-14h40m45s,60.80589180951969
20230310-06h30m33s,72.53179423267957
20230314-01h39m06s,67.25611378694154
20230310-20h37m56s,68.66286606191093
20230309-12h27m27s,83.38695435097756
20230312-10h28m45s,81.41609817220731
20230313-05h05m01s,71.07571053109334
20230312-01h38m56s,65.68760207667825
20230313-00h25m42s,64.69142349920074
20230313-05h21m22s,71.99108167672316
20230311-13h27m15s,84.76812655378282
20230312-13h25m04s,79.65588002158003
20230313-00h53m02s,83.06433660224732
20230311-18h32m18s,60.87274634486013
20230309-22h02m18s,83.26302306046861
20230314-00h31m13s,60.30580650388717
20230312-19h06m14s,59.045567304041214
20230312-04h50m45s,80.7265447529538
20230311-19h56m30s,83.08438695787575
20230311-21h38m12s,79.75356582650082
20230313-02h23m26s,85.99418109854182
20230311-15h02m56s,83.90201255142196
20230311-12h19m33s,58.193695021721766
20230311-17h57m36s,86.74285899968092
20230311-01h26m06s,85.76137828260286
20230310-09h39m32s,80.89303076436872
20230312-14h44m21s,79.82427624925148
20230312-21h51m23s,82.35879880451338
20230312-12h25m42s,80.85013050403043
20230311-09h09m43s,60.37922544290265
20230311-18h49m32s,83.82821656565474
20230312-10h07m08s,71.62984699627631
20230312-21h01m32s,66.61997188097959
20230311-00h58m31s,60.15970862677088
20230310-03h21m46s,59.75162416058592
20230310-22h18m13s,82.37663951118131
20230309-21h57m05s,86.91652776917832
20230311-11h30m20s,64.78919706074967
20230311-15h24m32s,58.179682651514184
20230309-20h45m40s,80.55911661650728
20230311-05h47m11s,84.61042377051402
20230313-23h40m25s,68.9899112136957
20230310-20h09m47s,59.90656578785908
20230311-07h52m45s,70.99654463719796
20230310-03h00m14s,85.12335172973408
20230313-12h01m54s,74.11361381085507
20230311-09h15m31s,85.42396642082721
20230311-18h15m53s,68.19239088305702
20230314-00h09m41s,72.80608084679781
20230312-00h10m43s,59.35761802590466
20230312-22h19m00s,84.9423851697571
20230313-12h53m40s,81.79732613458802
20230312-01h22m32s,65.37606323583483
20230311-07h30m37s,60.40555689228458
20230309-18h11m30s,85.92025741919721
20230312-12h10m47s,81.09865787953137
20230312-03h07m17s,70.70856932197441
20230311-20h30m08s,82.91007106335243
20230310-04h00m00s,80.10146682710442
20230311-02h36m55s,61.388439515119245
20230310-01h42m48s,65.2409315405578
20230310-05h00m52s,68.18767451915735
20230311-23h13m50s,80.19633165922104
20230311-13h32m28s,83.16936816023687
20230314-02h23m05s,86.16064506570856
20230312-05h58m19s,57.77775652304169
20230313-01h27m52s,60.101844805228694
20230310-07h58m35s,80.81448094144011
20230311-13h50m54s,60.71601305107313
20230310-23h35m44s,83.52789682600789
20230310-16h44m56s,83.36262295215906
20230313-09h19m09s,79.04921617613579
20230309-13h44m46s,85.0256630224537
20230310-20h59m43s,59.913301855746994
20230312-01h06m06s,60.741273942577806
20230310-23h57m30s,67.60965997395337
20230309-15h40m42s,67.29950541555232
20230312-16h58m31s,71.55938848775182
20230309-18h05m59s,69.24762807882607
20230310-11h57m06s,73.36663650444254
20230311-20h46m27s,81.47340163341013
20230310-01h09m16s,59.358539762442064
20230310-23h14m04s,85.40003577957575
20230309-14h09m33s,84.51852646808882
20230312-12h03m29s,74.02022791538158
20230312-00h22m40s,85.87237654877819
20230312-19h49m52s,60.9322445949625
20230313-21h03m12s,72.52428058614416
20230313-06h11m18s,84.3384154911258
20230311-14h35m20s,60.50925033760578
20230310-16h06m21s,58.13109335602198
20230310-21h23m41s,80.97560834638293
20230310-12h10m09s,83.42861905246522
20230310-10h56m06s,81.03234870901863
20230313-11h07m05s,59.7492907086814
20230313-12h13m17s,79.77532408395163
20230312-19h12m03s,87.14680515184449
20230311-06h45m43s,86.4960376039754
20230312-16h14m40s,83.29640754431674
20230312-15h11m41s,60.842373845082335
20230313-18h38m05s,83.53756238159892
20230309-13h06m14s,80.18045865147027
20230311-00h08m30s,63.01273990079531
20230314-02h06m38s,84.24619476654757
20230312-05h01m56s,85.07147533866768
20230313-14h59m41s,59.828392144874414
20230313-16h57m21s,84.22483178818376
20230313-00h47m51s,86.56468130937773
20230312-20h01m06s,85.42040723145473
20230312-03h12m29s,82.21384950116064
20230310-20h43m21s,69.18547154100881
20230312-03h01m32s,80.92068291054531
20230312-02h01m04s,88.11444559187501
20230309-18h45m02s,44.16972313021185
20230313-05h26m35s,66.76665191415313
20230313-17h43m11s,82.14729599551734
20230313-03h53m01s,61.596274877612615
20230312-16h20m03s,81.8309001755683
20230312-08h38m44s,81.96349348694773
20230312-18h13m20s,84.62734166063657
20230314-02h11m53s,59.26830045897182
20230309-23h52m19s,73.88864610131392
20230310-14h05m41s,81.24599545322368
20230310-07h31m11s,58.428880434417266
20230310-21h56m29s,82.07267217508209
20230313-09h30m09s,58.31954310431385
20230313-15h38m44s,80.03272591859164
20230312-19h17m15s,83.42675441071461
20230309-12h55m45s,83.95229499674403
20230311-01h31m19s,84.67203151853212
20230309-16h29m53s,68.65448699502312
20230311-17h08m38s,85.36950297561438
20230313-08h57m21s,82.59027850084519
20230310-05h41m25s,84.22293719481925
20230312-03h56m22s,85.03271308137735
20230310-00h08m39s,85.05768492767154
20230310-02h38m04s,59.06291792030456
20230311-17h46m24s,59.978821122910944
20230314-00h54m31s,81.43475766666776
20230312-23h52m13s,59.704251391276415
20230312-19h33m33s,83.19831185722543
20230312-07h33m12s,59.34967361843681
20230309-23h30m15s,59.37121369782702
20230310-02h21m39s,82.45880950573618
20230309-17h26m18s,86.51477805444583
20230313-09h51m55s,66.52140134354406
20230312-04h56m11s,65.05320547779846
20230311-10h50m30s,85.82407131185457
20230310-15h26m41s,84.391348090717
20230312-03h17m51s,79.9734481514615
20230312-22h07m47s,62.51172500492319
20230311-09h53m28s,57.510410866706394
20230310-00h41m28s,88.40555398629712
20230312-00h44m17s,69.07498783465743
20230310-08h10m27s,84.53285998599264
20230310-05h46m38s,64.50024573808227
20230312-05h41m54s,81.84437960888536
20230312-18h40m21s,82.90724072094534
20230312-23h19m24s,80.41227629656973
20230312-08h00m33s,69.27028708718566
20230311-02h09m31s,79.69104162628051
20230313-22h14m07s,61.218331418248766
20230313-13h50m31s,70.50173102272893
20230313-10h50m41s,79.73984549746714
20230310-17h06m34s,81.88932890712564
20230312-08h33m20s,82.52877118214681
20230310-09h17m51s,82.50293385637158
20230313-14h54m26s,84.29861464041605
20230313-21h30m13s,58.91301622308393
20230312-17h36m34s,58.896868358138846
20230311-07h14m11s,79.59730471383133
20230310-20h54m18s,69.13255937774838
20230313-03h06m52s,58.672722392543704
20230311-23h49m06s,84.71351682090469
20230310-15h31m54s,83.31736806307848
20230313-06h16m31s,61.4225551750753
20230310-02h32m38s,62.729682967229934
20230311-23h26m57s,58.479628533901035
20230309-20h35m06s,69.51077770045967
20230311-05h14m24s,86.68531297631003
20230309-22h35m42s,61.35570366981105
20230313-12h48m27s,83.20732397010735
20230313-05h15m37s,80.61753621647816
20230311-14h57m10s,81.96121142248396
20230314-01h22m40s,61.35966363524679
20230311-01h03m58s,60.48551266286441
20230310-01h15m03s,84.43052033701437
20230311-00h53m17s,70.55631148277789
20230312-11h24m09s,66.3117834636042
20230309-13h29m07s,86.08949003826106
20230313-06h49m18s,66.40937716699281
20230311-01h14m59s,80.7969267537168
20230312-14h16m33s,88.16317923192534
20230313-10h08m14s,79.76765921667592
20230313-07h49m24s,70.53383852039977
20230311-04h39m30s,80.86045298569545
20230313-08h29m57s,79.23175235849132
20230313-16h44m20s,58.872496922256715
20230312-10h17m45s,79.40406357151474
20230312-05h47m40s,85.85113972279109
20230311-12h41m42s,85.24764789336544
20230313-12h19m05s,82.21148134712391
20230312-15h06m28s,84.80800291686452
20230312-04h29m12s,85.4586940192722
20230311-18h21m19s,79.29314438131544
20230310-06h46m59s,85.763025567153
20230313-23h53m25s,72.44704397283826
20230311-07h19m57s,67.7022187084419
20230310-03h16m34s,72.90028602097149
20230311-11h57m45s,65.50490407154612
20230311-11h46m46s,79.52382337283987
20230314-00h37m23s,61.86673624723218
20230310-07h19m47s,87.75981830109495
20230311-14h46m32s,84.55410680777905
20230314-01h33m53s,72.11590003137863
20230312-23h25m11s,83.41338953249473
20230313-03h17m52s,81.24236108176987
20230310-19h23m53s,59.74140604147024
20230311-05h41m25s,79.59925480059698
20230313-18h05m13s,70.62875341035831
20230312-22h46m37s,80.33250550302299
20230311-12h59m43s,59.41537471991026
20230311-19h28m23s,57.39908449385851
20230312-19h44m40s,69.82865719396361
20230312-16h47m19s,60.089356465137286
20230311-14h07m17s,80.21846712018916
20230313-09h13m44s,68.70871230139542
20230310-19h02m05s,82.90626213731875
20230312-13h19m42s,79.52679251669966
20230312-09h17m20s,87.63188475939606
20230311-00h47m30s,80.79373506698997
20230310-02h49m06s,81.6187148920906
20230311-01h42m28s,85.92461816072372
20230313-16h17m18s,83.7570856355778
20230312-16h25m47s,84.06904134380508
20230313-14h37m18s,70.2735298876357
20230309-11h39m40s,87.98652490469712
20230313-03h35m55s,65.44907247322041
20230311-17h02m50s,60.974659677334245
20230310-00h30m17s,82.92918998177603
20230310-22h29m13s,58.468057084655044
20230311-13h21m30s,82.44980863246317
20230312-01h00m40s,59.827903477763044
20230313-20h41m03s,58.631508454728674
20230312-01h17m06s,67.72310682610905
20230313-03h29m00s,87.36704094000405
20230311-03h11m16s,68.83684665344131
20230312-07h09m30s,84.82801588039271
20230311-10h55m44s,82.99915418808959
20230310-23h41m08s,67.24749675583419
20230310-05h52m04s,60.48682757506137
20230310-19h40m15s,80.17459533125745
20230312-00h49m42s,79.91761780898665
20230311-11h36m08s,85.50516493721497
20230311-14h51m45s,81.83999577962251
20230313-04h15m06s,70.9072160747788
20230309-22h19m21s,68.75799861301257
20230311-11h23m13s,85.5257194470303
20230310-16h17m21s,81.11904758856312
20230310-08h26m52s,84.86318077823373
20230313-02h12m14s,61.01360960717241
20230310-07h03m23s,84.33209862498333
20230309-18h22m42s,72.46314787557955
20230309-16h40m39s,79.08427024125714
20230312-18h07m33s,80.18960873751539
20230311-18h55m39s,80.16627886917857
20230312-01h11m54s,82.78545556387277
20230310-17h22m53s,80.56954710302708
20230310-08h45m00s,84.29033025576379
20230313-17h08m18s,84.3396287509054
20230313-07h22m00s,83.0059873760184
20230310-04h38m33s,86.17497574861531
20230311-07h47m01s,80.24685525931491
20230310-21h18m27s,71.0372847071146
20230311-15h08m09s,80.74476947389095
20230313-13h21m08s,73.04871656971258
20230311-05h19m35s,81.88387459431763
20230311-05h25m00s,79.43318002727253
20230313-21h13m49s,80.28951857464378
20230313-08h40m55s,61.54079878673403
20230311-15h57m11s,80.58478835656408
20230309-19h51m56s,72.2455792984276
20230310-03h05m25s,81.01435155975562
20230311-15h19m20s,85.63605377307917
20230311-15h40m52s,81.80505694047824
20230309-23h41m14s,81.53152399548279
20230312-01h55m19s,59.955041765174684
20230311-03h17m26s,66.62420311272095
20230310-09h45m18s,83.3191275431686
20230312-23h35m48s,79.57312829291786
20230314-01h50m17s,74.63077314421386
20230311-02h20m31s,85.1187910333372
20230313-14h08m52s,59.732429402429005
20230313-16h00m58s,73.30546937328788
20230311-16h19m41s,59.29766341002622
20230313-03h23m16s,79.94445704868488
20230311-01h47m40s,60.04043324844562
20230312-02h45m08s,59.442169284987216
20230312-05h34m39s,86.35039724043341
20230313-20h30m22s,69.19609279144854
20230313-21h46m39s,78.21272505847926
20230313-07h43m38s,80.73118194159477
20230313-20h57m28s,81.31113420381226
20230310-22h12m50s,83.77550065114261
20230310-22h07m37s,84.67454702612613
20230310-06h19m23s,83.1099631606219
20230312-04h12m45s,86.5768319045396
20230313-19h38m47s,66.14360746708516
20230313-19h22m24s,81.29809869259654
20230313-17h19m26s,70.60116848561111
20230310-09h23m13s,81.49147925731037
20230309-20h56m38s,59.31213076180049
20230313-01h45m01s,81.63240205850886
20230310-21h29m05s,81.46867842300227
20230310-23h30m30s,85.42305037516743
20230313-13h04m47s,85.57557530932681
20230309-21h24m14s,83.56071938717113
20230312-21h17m52s,62.25792481362575
20230312-15h17m51s,60.04473288471556
20230312-15h50m35s,80.78070320813359
20230310-23h02m51s,69.01857162214768
20230309-19h07m34s,79.17159049932158
20230311-20h51m49s,80.67409289998474
20230313-06h05m30s,79.92149866160585
20230313-16h11m34s,78.81852150088778
20230312-15h34m12s,83.56364844800325
20230312-22h30m21s,78.83119771633184
20230312-21h56m47s,79.39689885006274
20230313-21h52m27s,69.55394661757211
20230309-17h54m28s,55.08881807507177
20230313-06h21m57s,60.30292868329107
20230310-06h08m27s,82.53596587187062
20230310-14h38m27s,59.87149329937003
20230312-06h20m23s,75.79102731228451
20230311-04h45m13s,75.05928953580323
20230310-10h45m05s,57.625592037811344
20230312-02h39m42s,59.448453940861924
20230312-14h55m16s,66.47853464661878
20230314-00h04m00s,82.84487686295952
20230312-11h02m22s,82.78454132836518
20230310-04h43m46s,81.3850064156725
20230312-21h46m11s,84.83668851674176
20230311-04h17m39s,60.889262964737185
20230312-13h41m27s,61.0560066633536
20230311-05h36m00s,80.88098612806462
20230312-15h45m12s,83.03208717899301
20230313-18h26m54s,81.0742790507916
20230310-06h03m02s,80.34614957850371
20230313-17h13m40s,80.19521862463054
20230311-08h47m52s,67.02408943857901
20230313-04h53m53s,82.33639411538977
20230310-11h28m50s,58.34339047043963
20230312-07h16m46s,79.33259000539309
20230310-18h24m00s,85.0581432479477
20230310-06h41m11s,57.091950120885116
20230313-23h29m15s,81.59075762937837
20230309-21h29m26s,80.0640075301271
20230312-03h23m35s,85.70818436687696
20230313-05h32m00s,58.666990514832634
20230311-08h26m15s,85.53691757057513
20230311-12h30m33s,84.30574163309498
20230313-22h58m04s,84.59825852009911
20230309-16h13m28s,71.14565810426924
20230310-14h22m03s,81.09476310970209
20230311-23h59m39s,80.50708434487908
20230310-15h59m20s,84.88584216348667
20230313-18h21m40s,72.52782913880421
20230310-01h48m33s,86.26374401355812
20230311-00h13m56s,59.61921762433806
20230310-18h56m51s,83.84369160818872
20230311-10h09m54s,83.30100837300947
20230309-23h19m36s,84.7800450105236
20230312-13h36m01s,61.827859490568216
20230309-22h24m45s,70.17318416578686
20230313-00h15m06s,84.32292858528248
20230312-08h49m42s,82.72910737755964
20230313-22h25m21s,84.71562555530235
20230312-18h29m44s,84.06577888204967
20230311-04h01m13s,82.66309964330028
20230309-15h46m01s,82.15523999090149
20230312-00h39m04s,84.67714667130767
20230311-15h52m00s,84.60803041010271
20230314-01h11m38s,80.55708996597386
20230311-12h48m47s,67.43702234737694
20230311-06h32m50s,88.36267419829935
20230309-22h57m29s,82.08362549219035
20230313-06h00m06s,80.64515995227762
20230312-06h30m56s,81.2425114049598
20230313-23h05m12s,57.7450358913114
20230313-11h01m39s,62.290799440049994
20230309-22h14m09s,83.72171259816591
20230310-09h55m56s,60.68580763971724
20230311-22h11m00s,79.21388916298801
20230313-18h32m19s,79.14759909255966
20230310-00h46m39s,69.76167161726929
20230314-00h26m00s,68.62983629729828
20230310-17h56m28s,83.52775750254537
20230311-12h54m31s,85.52164065467488
20230312-14h03m35s,86.1025803511155
20230313-10h43m24s,69.92626530095399
20230310-08h50m23s,81.10777573978945
20230311-19h12m01s,80.27602521179196
20230311-22h33m06s,85.66022982427378
20230309-22h08m23s,80.94441786630702
20230312-07h38m59s,85.21902484901719
20230313-20h00m57s,72.4129466614771
20230309-20h23m15s,84.14322226525636
20230312-11h46m18s,84.46614215819599
20230309-15h02m32s,84.40763336202596
20230312-13h02m38s,87.48977230140301
20230309-19h13m21s,73.22421154473713
20230312-14h32m58s,84.42483394652251
20230313-12h35m28s,72.21464873823683
20230310-16h55m33s,60.928424862188905
20230311-03h39m37s,84.54761821465857
20230309-17h02m35s,69.90267639787757
20230313-03h01m26s,59.55659810265158
20230313-19h28m09s,74.05108136697206
20230313-06h32m57s,81.47094475323158
20230312-10h12m20s,80.61538109312099
20230309-12h17m09s,85.40141135778978
20230310-19h13m12s,71.45224104438111
20230311-04h12m25s,71.97916409708554
20230309-20h29m22s,80.30040361542953
20230312-10h23m32s,83.9748003986833
20230313-19h11m46s,85.52662046525526
20230311-05h52m25s,59.599125401749205
20230312-05h18m20s,85.47584560504808
20230313-14h20m55s,85.53351081435525
20230313-01h50m44s,72.475154329334
20230313-12h42m39s,59.456056734383964
20230310-08h56m09s,75.01627806436531
20230310-07h36m59s,84.85644427501265
20230311-20h12m52s,61.4762639130378
20230310-09h06m48s,62.082221292651326
20230310-18h18m14s,80.71322141629261
20230313-11h34m21s,80.8446440513006
20230312-07h44m12s,82.4923345305082
20230310-17h11m57s,82.60963766429475
20230312-18h18m32s,61.908890300074205
20230311-06h57m03s,85.51281287712092
20230310-16h22m45s,81.21633036460034
20230312-21h06m57s,63.773841822529704
20230312-13h57m49s,78.37744149376388
20230309-18h00m08s,61.78140701821147
20230311-00h24m55s,81.41770590128883
20230310-19h18m27s,60.21272687359291
20230311-16h09m04s,85.87558479308782
20230309-20h51m25s,84.51158050782325
20230313-18h10m27s,63.20771884336395
20230311-23h43m22s,82.2674721741864
20230309-20h18m02s,85.04946214292224
20230311-19h51m18s,84.76862140324235
20230309-18h56m27s,71.91266876218558
20230311-22h50m13s,84.85727398863835
20230313-15h05m07s,60.08523836767469
20230311-03h00m17s,78.0730723683512
20230309-13h39m27s,82.11183444061496
20230309-16h07m52s,79.87414853925421
20230313-00h03m13s,80.52122949668697
20230312-13h52m25s,83.19150530205255
20230312-07h55m20s,85.9666409387282
20230309-12h39m52s,81.24117805807086
20230313-07h38m19s,83.81989930254124
20230312-13h30m49s,85.96282689006446
20230310-21h34m51s,86.31636628605239
20230309-18h50m39s,50.83450026691091
20230312-22h52m22s,72.42578546600598
20230310-23h24m43s,58.39396782773909
20230312-05h12m33s,58.83551607122527
20230313-20h06m09s,82.6453870967388
20230312-17h25m34s,79.99816510806315
20230312-12h51m37s,56.89497814559914
20230312-22h02m34s,70.04683988914272
20230312-00h27m52s,80.16432457688668
20230311-11h12m05s,83.57278243759029
20230310-10h12m16s,81.24188749646592
20230310-07h08m36s,80.26577649303252
20230312-11h13m30s,83.17277046512302
20230311-14h18m14s,82.64755505244497
20230312-14h10m46s,79.60939105782901
20230312-12h44m26s,71.88487925307501
20230311-10h31m38s,79.38275440977716
20230312-22h57m35s,61.50720965371252
20230312-15h00m41s,78.77603646493898
20230312-16h03m39s,58.94144868682659
20230311-16h43m39s,82.3055394429521
20230310-01h37m23s,69.59516694471515
20230310-18h07m39s,85.71176051889123
20230310-06h14m10s,69.9406684325755
20230312-23h08m47s,84.25278600953195
20230313-09h35m34s,58.16057974444638
20230309-23h24m49s,61.032739396034714
20230314-01h00m16s,72.62143364210007
20230311-20h07m39s,84.99611659312566
20230309-16h46m16s,68.95481441941749
20230309-23h13m50s,82.47299648900375
20230311-02h48m55s,84.5679028429453
20230310-12h26m38s,85.06036431420384
20230312-02h11m40s,81.47713314739926
20230313-01h09m25s,80.59449168161049
20230310-13h13m01s,83.9650554079511
20230310-01h03m03s,61.543304028133576
20230310-01h55m36s,59.426579289393516
20230310-19h46m02s,84.69578289129274
20230313-15h49m44s,59.85348024376637
20230310-17h17m41s,84.6135012474434
20230310-13h45m42s,86.1068521594776
20230313-14h26m10s,82.20546001122622
20230312-05h23m31s,84.29083789071436
20230311-06h03m38s,85.24441028292685
20230310-16h28m30s,84.62897019103124
20230312-20h08m26s,80.46398237560331
20230310-01h32m10s,84.61142662946472
20230311-16h49m48s,80.67642928149436
20230312-09h11m32s,60.399459851383966
20230312-08h11m45s,85.82353659130862
20230312-23h14m00s,80.98182093310172
20230313-21h24m48s,60.272567245904696
20230313-13h31m46s,59.34388764471245
20230311-07h36m26s,85.07040731280668
20230310-19h07m27s,80.870933088768
20230310-23h19m16s,62.62887707660579
20230310-12h44m41s,81.97879530889637
20230313-22h41m42s,71.63868423662174
20230310-14h44m12s,84.38650550683676
20230313-05h54m55s,84.19387484168303
20230310-04h49m55s,68.5562564693461
20230311-14h24m23s,79.9992796802886
20230309-14h16m48s,82.40181158725065
20230311-15h46m16s,69.77340338469438
20230314-01h17m26s,70.55487616481318
20230311-19h01m24s,84.44377130954942
20230309-22h30m30s,86.10301281787653
20230310-04h27m25s,82.29529391877944
20230310-18h12m52s,83.12047187953445
20230311-09h48m15s,84.07373395999079
20230311-22h44m27s,59.813140134371764
20230311-17h35m30s,80.1212071096206
20230309-14h22m15s,70.30827495613514
20230311-05h01m32s,82.98169254812532
20230310-06h35m46s,60.19929522502625
20230309-21h18m27s,79.38841770113933
20230311-02h31m41s,84.76967021755681
20230312-11h40m31s,61.28304841957626
20230313-08h35m43s,70.77913279273977
20230309-21h51m18s,57.42621399286847
20230310-22h46m25s,82.112033156421
20230310-09h28m58s,69.17062405486828
20230312-20h43m28s,85.52525548738785
20230309-16h02m25s,68.36328841148324
20230313-17h03m04s,69.39446721144301
20230313-10h56m27s,69.5335504574401
20230312-20h30m36s,86.21431662385507
20230312-20h50m33s,79.527193556617
20230312-16h09m28s,84.5093741497989
20230309-21h07m52s,85.33560776390252
20230310-17h28m18s,64.73508549445248
20230313-09h08m31s,85.25267719997865
20230311-00h36m06s,85.30063826977195
20230311-11h06m52s,84.41158322067074
20230311-17h51m50s,60.613530840288746
20230310-18h29m14s,61.04996531634819
20230313-19h00m33s,61.773147168946565
20230310-13h52m48s,60.08488825290837
20230310-19h29m40s,89.94356171225573
20230313-08h00m04s,59.869538593709564
20230309-17h43m10s,81.1598145084345
20230310-19h34m50s,68.04829716173074
20230311-11h52m32s,84.6897502299274
20230311-01h58m53s,82.9174163838833
20230313-12h29m42s,79.9008375478638
20230311-06h39m57s,59.19472032452214
20230311-16h55m35s,85.05092370106783
20230311-18h04m53s,79.93471584328373
